stop_id,stop_name,address,city,state_province,postal_code,latitude,longitude,fuel_regular_price,fuel_midgrade_price,fuel_premium_price,fuel_diesel_price,stop_type,country,currency,company_name,stop_company_name,RV Dump,Dental Services,Casino,Electric Vehicle Charging Station,Drug Testing Services,Check Cashing,Check Cashing Services,Pet Wash Station,RV Dump Service,Commercial Truck Oil Change,TirePass In-Service Center,Bulk DEF,Dollar Bill's Slots,Electric Svc,International® Warranty,Lottery,Speedco On-Site,Propane Tank Exchange,Preventative Maintenance,Amazon Pickup,Propane Fill Up Services,Liquor Store,Radioshack,Verizon Wireless,Live Parking,Ministry Services,BITCOIN ATM,Pet Area,Cylinder Propane,Premium Wifi,Handicapped Parking,Urgent Care,Prime Parking Spaces,Restaurant,Video Gaming,Lodging,Fleet Cards Accepted,Total Diesel Dispensers/Lanes,Laundry Room,Freightliner® ExpressPoint℠,Game Room,Wi-Fi - Premium,Private Showers,Bulk Propane,Wifi,Fast Fill CNG (Auto),Wi-Fi,RV Hookup,CAT Scale,RFID Pump Start,Speedzone,Diesel Mobile Fueling,Video Gaming Terminal,Embroidery Shop,Other Lube Services,Transflo Express Scanning,Dog Park,Fast Fill CNG (Class 8),Weigh Scale,Truck Parking Spaces,Bridgestone Tire Monitoring,RV Friendly Parking,Laundry Facility,EV Level 3 DCFC,CB Shop,Refrigerated Trailer Maintenance,Chrome Shop,Diesel Lanes,Car Wash,TransFlo,Western Union,Medical Services,Scale,RV Stop Nearby,Wi-Fi - Basic,Truck Wash,Travel Store,Theater Room,Book Store,Roadside Breakdown Solutions,Drivers Lounge,Full Service Restaurant,EV Tesla Level 3 DCFC,Paid Car Parking,Truck Parking,Engine Diagnostics,Brake Svc,IdleAir,QSR(s),Showers,Dog Wash,Permit Services,Electric Car Charging Station,Self Storage Nearby,Driver Lounge,DEF Lanes,Handicapped Showers,Truck Friendly,Barber Shop,Gas Brand,ATM Available,Chiropractor Services,Video Lottery Terminal,Tire Services,ATM,Transflo,eShop,Hotels Nearby,Pegasus,On-SITE Techs - Select Services,EV Level 2,Fax Machine,CAT Scales,Public Laundry,HVAC Svc,NG Certified Truck Service,Standard Services,Light Mechanical,Oil Changes,Expert Truck Alignments,Amazon Lockers
11184,KWIK STAR #1184,1180 KERPER CT,DUBUQUE,IA,52001,42.51462,-90.65565,3.099,,3.999,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
1236,KWIK STAR #236,2035 JOHN F KENNEDY RD,DUBUQUE,IA,52002,42.50741,-90.72189,3.099,,3.899,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
1495,KWIK STAR #495,2685 DODGE ST,DUBUQUE,IA,52003,42.49194,-90.70229,3.099,,,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
1702,KWIK STAR #702,813 S CANFIELD ST,DUNKERTON,IA,50626,42.56486,-92.16026,3.099,,,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
11119,KWIK STAR #1119,1303 MAIN ST,EMMETSBURG,IA,50536,43.11207,-94.66804,2.889,,3.739,3.329,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11025,KWIK STAR #1025,1724 CENTRAL AVE,ESTHERVILLE,IA,51334,43.40181,-94.82041,3.099,,3.949,3.349,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
1278,KWIK STAR #278,100 W GILBERT DR,EVANSDALE,IA,50707,42.46236,-92.29773,2.999,,,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
1940,KWIK STAR #940,806 HIGHWAY 69 N,FOREST CITY,IA,50436,43.27025,-93.63398,3.099,,3.949,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,9,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
1509,KWIK STAR #509,3121 5TH AVE S,FORT DODGE,IA,50501,42.50083,-94.15194,2.999,,3.799,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
1927,KWIK STAR #927,1606 S TRITON DR,FORT DODGE,IA,50501,42.48581,-94.20204,2.999,,3.799,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
1920,KWIK STAR #920,150 E US HIGHWAY 18,GARNER,IA,50438,43.10617,-93.60125,3.099,,3.949,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11055,KWIK STAR #1055,2351 E 1ST ST,GRIMES,IA,50111,41.68906,-93.76912,2.949,,3.749,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
11024,KWIK STAR #1024,1450 NE GATEWAY CT,GRIMES,IA,50111,41.69951,-93.77736,2.949,,3.749,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
1145,KWIK STAR #145,402 S HIGHWAY 52,GUTTENBERG,IA,52052,42.78236,-91.10083,3.099,,3.949,3.559,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
1567,KWIK STAR #567,300 CENTRAL AVE W,HAMPTON,IA,50441,42.74111,-93.21194,3.099,,3.899,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11032,KWIK STAR #1032,1880 BLAIRS FERRY RD,HIAWATHA,IA,52233,42.03473,-91.69949,2.949,,3.849,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
11142,KWIK STAR #1142,1907 KEOKUK ST,IOWA CITY,IA,52240,41.64234,-91.52515,2.969,,3.869,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
1103,KWIK STAR #103,701 S OAK ST,IOWA FALLS,IA,50126,42.50639,-93.2633,3.099,,3.899,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
1712,KWIK STAR #712,811 BARRICK RD,JANESVILLE,IA,50647,42.6497,-92.45486,3.099,,,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,y,,,,,,,,,
1713,KWIK STAR #713,841 SOUTH ST,JESUP,IA,50648,42.4685,-92.05949,3.099,,,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
11703,KWIK STAR #1703,5608 MERLE HAY RD,JOHNSTON,IA,50131,41.66295,-93.69786,2.949,,3.749,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
11005,KWIK STAR #1005,1201 EAGLE RIDGE RD,LE CLAIRE,IA,52753,41.58821,-90.35761,2.999,,3.999,3.579,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
11160,KWIK STAR #1160,321 5TH AVE SW,LE MARS,IA,51031,42.78877,-96.17461,3.099,,4.099,3.349,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
1790,KWIK STAR #790,1000 W MAIN ST,MANCHESTER,IA,52057,42.48332,-91.47041,3.099,,,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,y,,,,,,,1,,,,,,,,,,,,,,,,
1212,KWIK STAR #212,102 DAVID ST,MAQUOKETA,IA,52060,42.04949,-90.66643,3.099,,,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,12,,,,,2,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
1894,KWIK STAR #894,917 W PLATT ST,MAQUOKETA,IA,52060,42.06838,-90.67874,3.099,,3.899,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
11172,KWIK STAR #1172,3055 7TH AVE,MARION,IA,52302,42.03298,-91.57959,3.019,,3.919,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
11008,KWIK STAR #1008,5992 CARLSON WAY,MARION,IA,52302,42.03816,-91.54891,3.019,,3.919,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
1589,KWIK STAR #589,962 62ND ST,MARION,IA,52302,42.03466,-91.54563,3.019,,3.919,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,1,y,,,y,,,,,,,,,,,,33,,,,,3,,,,,,,,y,,,,,,,2,,,,,,,y,,,,,,,,,
1706,KWIK STAR #706,810 S 3RD AVE,MARSHALLTOWN,IA,50158,42.03851,-92.90726,3.099,,,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
1607,KWIK STAR #607,814 S 6TH ST,MARSHALLTOWN,IA,50158,42.03844,-92.92127,3.099,,3.899,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
11085,KWIK STAR #1085,235 S EISENHOWER AVE,MASON CITY,IA,50401,43.14937,-93.26034,3.029,,3.879,3.519,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
11077,KWIK STAR #1077,1316 4TH ST SW,MASON CITY,IA,50401,43.14862,-93.22204,3.099,,3.949,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
11027,KWIK STAR #1027,1502 S FEDERAL AVE,MASON CITY,IA,50401,43.13698,-93.20144,3.099,,3.949,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11153,KWIK STAR #1153,1611 202ND ST,MILFORD,IA,51351,43.35282,-95.14272,3.099,,3.949,3.399,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11725,KWIK STAR #1725,800 8TH ST NW,MITCHELLVILLE,IA,50169,41.67482,-93.36812,2.899,,3.699,3.299,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,55,,,,,5,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
1711,KWIK STAR #711,12801 FALCON AVE,MONONA,IA,52159,43.04001,-91.39123,3.099,,4.099,3.479,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11064,KWIK STAR #1064,3605 UNIVERSITY DR,MUSCATINE,IA,52761,41.45961,-91.01764,2.979,,3.879,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
1616,KWIK STAR #616,201 GREENWOOD AVE,NASHUA,IA,50658,42.95854,-92.52992,3.099,,,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
1895,KWIK STAR #895,825 W MILWAUKEE ST,NEW HAMPTON,IA,50659,43.06753,-92.32838,3.099,,,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,y,,,,,,,2,,,,,,,y,,,,,,,,,
11001,KWIK STAR #1001,1910 1ST AVE E,NEWTON,IA,50208,41.69929,-93.02809,2.999,,3.799,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11213,KWIK STAR #1213,1810 DIAMOND BLVD,NORTH LIBERTY,IA,52317,41.72479,-91.64607,2.969,,3.769,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11701,KWIK STAR #1701,1200 CHATHAM AVE,NORWALK,IA,50211,41.48746,-93.67336,2.999,,3.799,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
1665,KWIK STAR #665,10 1ST AVE SE,OELWEIN,IA,50662,42.67796,-91.91243,3.099,,3.899,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
11156,KWIK STAR #1156,1350 INDUSTRIAL PARK DR,OELWEIN,IA,50662,42.65891,-91.90919,3.099,,3.899,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
1704,KWIK STAR #704,605 HIGHWAY 57,PARKERSBURG,IA,50665,42.57083,-92.78638,3.049,,,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11180,KWIK STAR #1180,511 1ST AVE,PERRY,IA,50220,41.83249,-94.10693,2.999,,3.799,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11155,KWIK STAR #1155,1101 NE 56TH ST,PLEASANT HILL,IA,50327,41.59992,-93.50292,2.999,,3.799,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
11089,KWIK STAR #1089,1090 PARKER BLVD,POLK CITY,IA,50226,41.76476,-93.72584,2.899,,3.699,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11072,KWIK STAR #1072,124 W TILDEN ST,POSTVILLE,IA,52162,43.08436,-91.56897,3.099,,4.099,3.479,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
11154,KWIK STAR #1154,1521 PARK ST,SHELDON,IA,51201,43.18619,-95.83915,2.949,,3.949,3.299,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11165,KWIK STAR #1165,1694 PIERCE AVE,SIBLEY,IA,51249,43.40451,-95.72211,3.099,,4.099,3.399,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,y,,,,,,,,,,,,10,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11208,KWIK STAR #1208,1581 S MAIN AVE,SIOUX CENTER,IA,51250,43.06063,-96.17732,3.099,,4.099,3.199,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11293,KWIK STAR #1293,2548 GLENN AVE,SIOUX CITY,IA,51106,42.46474,-96.37492,2.799,,3.649,3.219,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
11259,KWIK STAR #1259,101 E 42ND ST,SPENCER,IA,51301,43.18119,-95.14862,2.999,,3.849,3.289,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11012,KWIK STAR #1012,3350 HIGHWAY 71,SPIRIT LAKE,IA,51360,43.40896,-95.12724,3.099,,3.949,3.399,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11295,KWIK STAR #1295,1317 E LAKESHORE DR,STORM LAKE,IA,50588,42.63441,-95.18356,2.939,,3.789,3.229,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11068,KWIK STAR #1068,1704 BROAD ST,STORY CITY,IA,50248,42.18735,-93.56708,3.099,,3.899,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,1,y,,,y,,,,,,,,,,,,66,,,,,3,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11289,KWIK STAR #1289,1219 S DIVISION ST,STUART,IA,50250,41.49053,-94.31786,2.979,,3.779,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,5,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
1710,KWIK STAR #710,1002 S COUNTY RD,TOLEDO,IA,52342,41.98741,-92.58324,3.099,,3.899,3.599,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,y,,,,,,,,,,,,11,,,,,,,,,,,,,y,,,,,,,2,,,,,,,,,,,,,,,,
11050,KWIK STAR #1050,10912 DOUGLAS AVE,URBANDALE,IA,50322,41.62892,-93.76854,2.939,,3.739,3.499,fuel,USA,USD,Schneider,KwikTrip,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
